"lon","lat","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
35.8067,34.4009,19.3399333953857,9.17359733581543,40.7787208557129,518.287780761719,31.0009899139404,8.50495052337646,22.4960403442383,13.172607421875,25.1354789733887,25.627721786499,13.1405935287476,895,191,1,95.5967025756836,515,4,9,465
35.8067,34.4009,19.3399333953857,9.17359733581543,40.7787208557129,518.287780761719,31.0009899139404,8.50495052337646,22.4960403442383,13.172607421875,25.1354789733887,25.627721786499,13.1405935287476,895,191,1,95.5967025756836,515,4,9,465
9.832643,55.514893,8.0402364730835,6.6810884475708,28.3473720550537,604.264892578125,19.971586227417,-3.59704804420471,23.5686340332031,8.97785949707031,2.91180801391602,15.5719556808472,0.982226312160492,659,72,35,22.3427696228027,208,115,178,129
10.759115,54.913275,8.66384792327881,5.39044094085693,25.2631950378418,605.999084472656,20.6573524475098,-0.679779410362244,21.3371315002441,9.77150726318359,3.60563731193542,16.2653789520264,1.66721820831299,575,63,32,20.9107074737549,173,102,165,125
10.69321,54.86916,8.66384792327881,5.39044094085693,25.2631950378418,605.999084472656,20.6573524475098,-0.679779410362244,21.3371315002441,9.77150726318359,3.60563731193542,16.2653789520264,1.66721820831299,575,63,32,20.9107074737549,173,102,165,125
11.36818,54.68505,8.72302055358887,4.93120813369751,23.7436904907227,624.268859863281,20.691499710083,-0.0769999995827675,20.7684993743896,16.3033332824707,3.81900000572205,16.6122493743896,1.60479164123535,589,66,34,19.3857383728027,176,111,174,130
10.38786,55.46563,8.81397247314453,6.83849334716797,29.7506523132324,612.52294921875,21.9104118347168,-1.07561647891998,22.9860286712646,9.54511451721191,3.87735152244568,16.5610046386719,1.66981732845306,583,61,31,20.0662059783936,175,103,163,130
10.69321,54.86916,8.66384792327881,5.39044094085693,25.2631950378418,605.999084472656,20.6573524475098,-0.679779410362244,21.3371315002441,9.77150726318359,3.60563731193542,16.2653789520264,1.66721820831299,575,63,32,20.9107074737549,173,102,165,125
10.144214,55.108127,8.4503288269043,5.61513137817383,26.126485824585,593.292053222656,20.1592102050781,-1.33289468288422,21.4921054840088,15.5094299316406,3.33201742172241,15.8456134796143,1.62127196788788,668,69,37,18.9218692779541,196,126,190,153
12.398543,54.980905,8.56317329406738,4.47836685180664,21.51389503479,610.216247558594,20.113130569458,-0.703030288219452,20.8161602020264,16.0074062347412,3.16633009910583,16.2094268798828,1.5939394235611,576,58,31,18.7650203704834,174,107,169,115
11.449621,54.825066,8.72302055358887,4.93120813369751,23.7436904907227,624.268859863281,20.691499710083,-0.0769999995827675,20.7684993743896,16.3033332824707,3.81900000572205,16.6122493743896,1.60479164123535,589,66,34,19.3857383728027,176,111,174,130
25.02458,60.109137,5.32986116409302,5.68680572509766,20.343318939209,789.59033203125,19.9500007629395,-8.00416660308838,27.9541664123535,10.9937496185303,3.28333330154419,15.472222328186,-3.78402781486511,628,75,32,29.1827602386475,209,104,185,138
11.443949,54.648163,8.72003936767578,5.03333330154419,24.1544780731201,621.207214355469,20.7416667938232,-0.0964285731315613,20.8380947113037,16.2871036529541,3.84404754638672,16.5799598693848,1.68849205970764,584,64,34,18.5992031097412,171,111,169,132
10.28364,55.24241,8.3864688873291,6.48635387420654,28.9524154663086,603.304016113281,20.8522491455078,-1.55124998092651,22.4034996032715,9.32095813751221,3.43620824813843,15.9331245422363,1.34412503242493,645,68,37,19.3159561157227,192,118,180,145
0.133988,40.092246,16.0478057861328,10.6313762664795,41.4291801452637,555.3583984375,29.8277587890625,4.16619205474854,25.6615676879883,17.0613288879395,23.088493347168,23.2640571594238,9.78665447235107,460,69,15,37.9321746826172,169,72,104,107
3.11475,42.4766,14.1384601593018,8.39091110229492,35.2210426330566,558.360900878906,27.2002582550049,3.37668395042419,23.8235740661621,14.9335489273071,21.342227935791,21.342227935791,7.90159749984741,604,83,19,29.8495903015137,201,101,101,149
14.4425,35.88972,18.6658267974854,7.32652616500854,34.4258460998535,519.52099609375,30.5923080444336,9.3102560043335,21.2820510864258,14.5661172866821,24.9570808410645,25.3467025756836,12.8399877548218,535,102,0,81.8942337036133,274,7,49,186
14.4425,35.88972,18.6658267974854,7.32652616500854,34.4258460998535,519.52099609375,30.5923080444336,9.3102560043335,21.2820510864258,14.5661172866821,24.9570808410645,25.3467025756836,12.8399877548218,535,102,0,81.8942337036133,274,7,49,186
