"lon","lat","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
3.07536,51.29916,10.1307678222656,6.59164047241211,32.2359161376953,507.88134765625,21.4699993133545,1.02187502384186,20.4481239318848,7.78588533401489,6.12208318710327,16.4008846282959,4.11989593505859,758,84,44,19.9005489349365,238,142,202,177
16.73593,56.70411,7.19444990158081,7.30058002471924,29.0622520446777,656.985717773438,21.321720123291,-3.79877042770386,25.120491027832,15.0671443939209,1.72493159770966,15.7072401046753,-0.282650262117386,528,57,33,18.9037380218506,156,101,146,123
16.73562,56.70418,7.19444990158081,7.30058002471924,29.0622520446777,656.985717773438,21.321720123291,-3.79877042770386,25.120491027832,15.0671443939209,1.72493159770966,15.7072401046753,-0.282650262117386,528,57,33,18.9037380218506,156,101,146,123
16.73565,56.7042,7.19444990158081,7.30058002471924,29.0622520446777,656.985717773438,21.321720123291,-3.79877042770386,25.120491027832,15.0671443939209,1.72493159770966,15.7072401046753,-0.282650262117386,528,57,33,18.9037380218506,156,101,146,123
16.73554,56.70422,7.19444990158081,7.30058002471924,29.0622520446777,656.985717773438,21.321720123291,-3.79877042770386,25.120491027832,15.0671443939209,1.72493159770966,15.7072401046753,-0.282650262117386,528,57,33,18.9037380218506,156,101,146,123
16.73568,56.7042,7.19444990158081,7.30058002471924,29.0622520446777,656.985717773438,21.321720123291,-3.79877042770386,25.120491027832,15.0671443939209,1.72493159770966,15.7072401046753,-0.282650262117386,528,57,33,18.9037380218506,156,101,146,123
18.22877,59.31504,6.27509450912476,7.20316362380981,26.8335113525391,711.457153320312,21.2999992370605,-5.54390954971313,26.8439083099365,14.5863075256348,0.433333307504654,15.5425872802734,-1.84693109989166,589,69,29,27.4095153808594,189,100,184,125
16.73554,56.70422,7.19444990158081,7.30058002471924,29.0622520446777,656.985717773438,21.321720123291,-3.79877042770386,25.120491027832,15.0671443939209,1.72493159770966,15.7072401046753,-0.282650262117386,528,57,33,18.9037380218506,156,101,146,123
5.831786,43.197431,13.5812187194824,9.01555156707764,37.0363731384277,566.326354980469,27.3982315063477,3.05580806732178,24.3424224853516,10.7390155792236,20.8654041290283,20.8654041290283,7.26056385040283,715,108,12,40.8307723999023,258,85,85,210
5.831786,43.197431,13.5812187194824,9.01555156707764,37.0363731384277,566.326354980469,27.3982315063477,3.05580806732178,24.3424224853516,10.7390155792236,20.8654041290283,20.8654041290283,7.26056385040283,715,108,12,40.8307723999023,258,85,85,210
0.841449,40.687867,16.61106300354,8.36752891540527,37.7208671569824,521.747436523438,28.168966293335,5.98620700836182,22.1827583312988,17.8350582122803,23.0666675567627,23.3408050537109,10.640230178833,559,89,14,45.7585754394531,233,84,134,114
0.841449,40.687867,16.61106300354,8.36752891540527,37.7208671569824,521.747436523438,28.168966293335,5.98620700836182,22.1827583312988,17.8350582122803,23.0666675567627,23.3408050537109,10.640230178833,559,89,14,45.7585754394531,233,84,134,114
5.817345,43.096741,15.0439319610596,8.291748046875,36.6828460693359,534.125854492188,27.672815322876,5.068932056427,22.6038837432861,12.5066347122192,21.8648872375488,21.8813915252686,9.08786392211914,638,104,7,46.8820877075195,242,65,92,197
3.126317,42.509599,14.8495168685913,8.22342967987061,35.0041122436523,552.879638671875,27.6463775634766,4.15362310409546,23.4927539825439,11.9985504150391,21.9628028869629,21.9628028869629,8.58707714080811,547,77,15,31.9647693634033,182,85,85,145
6.204643,42.983269,14.9466667175293,6.76500034332275,34.3401031494141,472.511596679688,25.7700004577637,6.06999969482422,19.7000007629395,13.1816663742065,20.8700008392334,21.1299991607666,9.85333347320557,700,108,7,47.4003105163574,272,68,91,228
5.855939,43.071436,14.8887805938721,8.32452297210693,36.6231689453125,535.301330566406,27.634895324707,4.90468740463257,22.7302074432373,12.3583335876465,21.7350692749023,21.764669418335,8.93046855926514,675,109,8,46.5734596252441,258,70,95,210
6.166658,43.159489,14.9882135391235,8.50743293762207,37.2993011474609,526.980041503906,27.7306308746338,4.92207193374634,22.8085594177246,12.5726728439331,21.7138137817383,21.7779273986816,9.12027072906494,696,109,8,46.0159645080566,266,71,94,220
5.359647,43.281231,14.9549932479858,8.69910907745361,35.9155807495117,573.400085449219,28.626335144043,4.40534353256226,24.2209911346436,15.6500635147095,22.2980918884277,22.2980918884277,8.47010135650635,602,95,9,42.3607635498047,217,70,70,171
5.98535,43.146596,14.8887805938721,8.32452297210693,36.6231689453125,535.301330566406,27.634895324707,4.90468740463257,22.7302074432373,12.3583335876465,21.7350692749023,21.764669418335,8.93046855926514,675,109,8,46.5734596252441,258,70,95,210
5.793153,43.19535,13.5812187194824,9.01555156707764,37.0363731384277,566.326354980469,27.3982315063477,3.05580806732178,24.3424224853516,10.7390155792236,20.8654041290283,20.8654041290283,7.26056385040283,715,108,12,40.8307723999023,258,85,85,210
16.543773,38.689094,16.9383735656738,7.09191608428955,31.5397720336914,573.626586914062,29.7191619873047,7.23353290557861,22.4856300354004,14.8460083007812,24.121955871582,24.3167667388916,10.5856285095215,910,137,14,62.6152801513672,395,52,84,351
6.079417,43.087439,14.9882135391235,8.50743293762207,37.2993011474609,526.980041503906,27.7306308746338,4.92207193374634,22.8085594177246,12.5726728439331,21.7138137817383,21.7779273986816,9.12027072906494,696,109,8,46.0159645080566,266,71,94,220
10.892747,42.380541,15.0836019515991,6.49032258987427,30.489465713501,556.359619140625,27.0193557739258,5.73225784301758,21.2870979309082,12.8026876449585,22.0994625091553,22.283332824707,9.01666641235352,495,66,8,43.9582023620605,187,50,81,157
2.882063,39.745299,15.4458017349243,9.82435417175293,39.7035827636719,549.96240234375,29.2182502746582,4.47399997711182,24.7442512512207,13.3089170455933,22.4029579162598,22.6719169616699,9.53699970245361,651,95,12,44.7367134094238,249,62,105,191
2.563603,39.536978,15.6389455795288,9.96242141723633,40.2689895629883,545.421875,29.3396873474121,4.59999990463257,24.7396869659424,13.5430727005005,22.5191669464111,22.7764053344727,9.74197864532471,506,79,8,46.5299377441406,197,47,84,147
18.16509,59.17972,6.25611686706543,7.11193513870239,26.3692264556885,724.940185546875,21.3115081787109,-5.65907907485962,26.9705867767334,14.6665382385254,0.37791982293129,15.645694732666,-2.10170483589172,590,69,30,26.9030265808105,191,102,188,126
24.196783,35.437775,17.7494602203369,7.51394653320312,33.6471366882324,567.206481933594,29.9554405212402,7.62383413314819,22.3316059112549,11.2544898986816,24.9010353088379,24.9010353088379,11.2544898986816,616,124,1,86.3948364257812,324,6,6,324
47.616577,42.918886,12.1121873855591,5.75729179382324,19.6079692840576,892.90234375,27.5300006866455,-1.83200001716614,29.3620014190674,13.6192083358765,4.94070816040039,23.2172088623047,1.5617082118988,351,44,20,24.7432498931885,121,68,80,79
9.371333,41.047495,16.0309219360352,6.89766836166382,31.3348903656006,565.733215332031,28.5745143890381,6.56177282333374,22.0127410888672,13.7823638916016,23.2536926269531,23.3584480285645,9.86089515686035,503,81,7,52.6159210205078,208,40,54,181
3.136923,39.58287,16.2145214080811,10.5262498855591,41.1587600708008,550.932495117188,30.4657497406006,4.89100027084351,25.5747489929199,14.1334590911865,23.1392078399658,23.4514999389648,10.2842922210693,626,93,10,47.0652389526367,244,55,99,189
24.045406,37.734182,17.8876285552979,6.87594509124756,29.1379070281982,632.696228027344,31.0185565948486,7.42061853408813,23.5979385375977,12.3417530059814,25.9653778076172,25.9653778076172,10.789605140686,399,69,5,71.7356948852539,186,17,17,160
1.523737,39.054423,17.0718746185303,9.60568714141846,39.5989418029785,547.002990722656,30.527027130127,6.26959466934204,24.2574329376221,14.8248872756958,23.9631748199463,24.2004508972168,11.002477645874,458,72,6,49.4942512512207,185,40,76,138
3.945267,40.041633,16.5542297363281,7.24067163467407,34.1336860656738,520.846252441406,28.3402976989746,7.12761211395264,21.2126846313477,14.8309707641602,23.0034828186035,23.44850730896,10.9624376296997,600,88,6,48.5215339660645,237,50,90,168
23.989124,40.735847,14.5147666931152,8.9921703338623,31.1059055328369,748.251586914062,30.1989002227783,1.29065930843353,28.9082412719727,6.96977996826172,23.2561359405518,23.9527473449707,5.54789352416992,501,67,16,36.5952949523926,186,66,81,158
2.873182,39.586363,15.9472913742065,10.6270418167114,41.3161926269531,555.892333984375,30.2884998321533,4.56724977493286,25.7212505340576,13.7862920761108,22.9785842895508,23.2307910919189,9.95837497711182,568,86,9,46.9343376159668,222,50,89,169
9.028606,39.065565,16.8975143432617,9.5909948348999,38.4756813049316,568.630249023438,30.9483871459961,6.02096748352051,24.9274196624756,14.6370964050293,24.0405921936035,24.2381725311279,10.6370964050293,462,60,4,52.180046081543,174,25,51,163
2.710029,39.634842,16.3614368438721,10.776180267334,41.8927955627441,550.491882324219,30.5512752532959,4.82804536819458,25.7232303619385,14.2346076965332,23.2951374053955,23.5687446594238,10.4104814529419,471,76,7,47.8381843566895,185,43,79,136
5.778543,43.135045,15.0439319610596,8.291748046875,36.6828460693359,534.125854492188,27.672815322876,5.068932056427,22.6038837432861,12.5066347122192,21.8648872375488,21.8813915252686,9.08786392211914,638,104,7,46.8820877075195,242,65,92,197
13.069359,41.222778,16.1384315490723,8.99073600769043,35.3866958618164,606.346069335938,30.3350257873535,4.92791891098022,25.4071063995361,13.363790512085,21.39475440979,23.7952613830566,9.20829105377197,878,134,15,53.4395217895508,368,71,71,307
8.107138,43.94729,14.9104261398315,6.07983255386353,28.3228034973145,568.980041503906,26.8438358306885,5.37762546539307,21.4662094116211,15.8900299072266,22.1254940032959,22.2141551971436,8.52085208892822,766,114,17,40.4349250793457,284,91,129,197
19.839132,39.660417,16.3795547485352,9.86552810668945,37.1066474914551,610.9130859375,31.0540370941162,4.46708059310913,26.5869560241699,13.6195650100708,24.1972045898438,24.1972045898438,9.48571395874023,1038,179,11,67.0152435302734,480,48,48,406
38.888384,47.215743,9.93268203735352,7.80106067657471,22.4133281707764,1024.58203125,28.165454864502,-6.6399998664856,34.8054542541504,20.4119396209717,-1.63890910148621,22.3754539489746,-2.62430310249329,566,64,31,20.8710536956787,176,119,169,143
25.207539,36.995185,18.2169647216797,5.10178565979004,27.1062602996826,529.54638671875,28.2785720825195,9.45714282989502,18.8214302062988,12.2249994277954,24.8988094329834,24.8988094329834,12.1880950927734,414,72,1,82.8823776245117,208,7,7,191
25.207492,36.995205,18.2169647216797,5.10178565979004,27.1062602996826,529.54638671875,28.2785720825195,9.45714282989502,18.8214302062988,12.2249994277954,24.8988094329834,24.8988094329834,12.1880950927734,414,72,1,82.8823776245117,208,7,7,191
5.374385,43.241472,14.9549932479858,8.69910907745361,35.9155807495117,573.400085449219,28.626335144043,4.40534353256226,24.2209911346436,15.6500635147095,22.2980918884277,22.2980918884277,8.47010135650635,602,95,9,42.3607635498047,217,70,70,171
28.909891,41.043487,14.2117338180542,7.94505596160889,31.2937927246094,670.489013671875,28.2129535675049,2.8243522644043,25.3886013031006,8.25643348693848,22.6468906402588,22.6468906402588,6.46053552627563,718,113,25,46.4938125610352,297,91,91,223
5.421101,43.270069,14.9549932479858,8.69910907745361,35.9155807495117,573.400085449219,28.626335144043,4.40534353256226,24.2209911346436,15.6500635147095,22.2980918884277,22.2980918884277,8.47010135650635,602,95,9,42.3607635498047,217,70,70,171
30.772079,46.56125,9.90919971466064,6.99663591384888,22.9750347137451,881.73095703125,25.837308883667,-4.61590194702148,30.4532108306885,18.7449550628662,-0.0887359455227852,20.7436790466309,-0.859632968902588,449,52,26,20.7489757537842,142,93,139,104
19.943916,39.437122,16.6048336029053,9.51550006866455,36.7209510803223,599.997253417969,30.9739990234375,5.06099987030029,25.9129981994629,13.9945001602173,24.257833480835,24.257833480835,9.83866691589355,976,171,9,68.6018981933594,456,42,42,387
23.48807,38.804136,15.6362133026123,8.00527000427246,31.7491569519043,658.152526855469,29.5049991607666,4.2908821105957,25.2141170501709,9.53499984741211,24.0259304046631,24.0259304046631,8.01509761810303,529,85,10,57.0429077148438,218,40,40,215
23.488241,38.80407,15.6362133026123,8.00527000427246,31.7491569519043,658.152526855469,29.5049991607666,4.2908821105957,25.2141170501709,9.53499984741211,24.0259304046631,24.0259304046631,8.01509761810303,529,85,10,57.0429077148438,218,40,40,215
23.488228,38.804178,15.6362133026123,8.00527000427246,31.7491569519043,658.152526855469,29.5049991607666,4.2908821105957,25.2141170501709,9.53499984741211,24.0259304046631,24.0259304046631,8.01509761810303,529,85,10,57.0429077148438,218,40,40,215
5.372566,43.236622,14.9549932479858,8.69910907745361,35.9155807495117,573.400085449219,28.626335144043,4.40534353256226,24.2209911346436,15.6500635147095,22.2980918884277,22.2980918884277,8.47010135650635,602,95,9,42.3607635498047,217,70,70,171
2.706312,39.772015,14.3507013320923,9.29534339904785,38.1634178161621,554.101623535156,27.9655075073242,3.60882353782654,24.3566837310791,12.1755790710449,21.3815059661865,21.6229934692383,8.38885879516602,656,94,11,44.1647453308105,251,63,102,196
23.155474,39.421505,12.1828689575195,7.85230922698975,31.2602596282959,665.398193359375,26.0957145690918,0.976571440696716,25.1191425323486,9.06638050079346,20.6025714874268,20.6025714874268,4.4397144317627,583,74,22,37.9114646911621,206,73,73,196
20.611655,38.785175,14.1368808746338,9.23204708099365,36.5745658874512,597.866516113281,28.5942859649658,3.35257148742676,25.2417144775391,8.75800037384033,21.6978092193604,21.6978092193604,7.38447618484497,964,162,15,64.0232086181641,429,54,54,387
20.549679,38.118134,15.7775659561157,8.13294696807861,35.1491165161133,562.543518066406,28.9311256408691,5.79271507263184,23.1384105682373,10.9254970550537,22.8345470428467,22.8454742431641,9.51445960998535,917,159,9,71.6859359741211,433,35,64,390
3.835803,39.993032,16.6335277557373,7.87027311325073,35.5885543823242,531.477111816406,28.924560546875,6.80994176864624,22.1146183013916,14.8149118423462,23.2447357177734,23.6337242126465,10.9245615005493,599,89,5,49.4978675842285,238,47,88,168
8.211193,40.962853,15.9350004196167,8.37318801879883,37.8163070678711,509.967102050781,28.5773906707764,6.43565225601196,22.1417388916016,14.1927537918091,22.2691307067871,22.5791301727295,10.414927482605,589,89,5,55.1395683288574,237,39,56,197
10.419344,42.851115,15.484375,6.07656240463257,28.8287620544434,559.754211425781,27.2687492370605,6.19062519073486,21.078125,13.0968751907349,22.517707824707,22.6479167938232,9.171875,572,82,12,41.8853187561035,218,67,99,159
5.610225,43.178215,14.4479694366455,8.95675182342529,36.6314468383789,572.990600585938,28.3121814727783,3.86118984222412,24.4509925842285,11.4894237518311,21.800802230835,21.800802230835,7.99353170394897,647,100,9,41.9748001098633,231,75,75,188
19.70126,39.669345,15.8569583892822,9.82407379150391,37.4032135009766,600.579711914062,30.1296291351318,3.86430978775024,26.2653198242188,13.1924238204956,23.4851856231689,23.4851856231689,9.07177352905273,1118,191,12,66.5882873535156,511,54,54,446
23.483125,37.352589,16.6101016998291,8.01478004455566,32.070011138916,641.590698242188,30.7433967590332,5.75188684463501,24.9915103912354,10.9654874801636,24.8147792816162,24.8147792816162,9.442138671875,497,85,7,69.6938934326172,231,24,24,190
18.17242,59.18461,6.27509450912476,7.20316362380981,26.8335113525391,711.457153320312,21.2999992370605,-5.54390954971313,26.8439083099365,14.5863075256348,0.433333307504654,15.5425872802734,-1.84693109989166,589,69,29,27.4095153808594,189,100,184,125
9.517327,42.526086,15.9881753921509,8.61914348602295,37.2817764282227,539.032165527344,28.8243236541748,5.70540523529053,23.1189193725586,13.8108110427856,22.7842330932617,22.9972972869873,10.0454950332642,766,113,13,43.4215621948242,293,82,115,226
16.024918,41.937708,15.9830884933472,6.59873962402344,28.1800079345703,566.603454589844,28.41428565979,4.99789905548096,23.4163856506348,16.6200981140137,23.4048309326172,23.4048309326172,9.62430000305176,297,37,14,26.6045837402344,99,49,49,79
20.137097,39.233128,16.5668659210205,8.70753955841064,36.0311965942383,573.589416503906,30.0285720825195,5.86190462112427,24.1666679382324,14.2150793075562,23.798412322998,23.798412322998,10.1460313796997,923,162,7,69.8116989135742,425,37,37,383
20.137097,39.233128,16.5668659210205,8.70753955841064,36.0311965942383,573.589416503906,30.0285720825195,5.86190462112427,24.1666679382324,14.2150793075562,23.798412322998,23.798412322998,10.1460313796997,923,162,7,69.8116989135742,425,37,37,383
10.419959,42.851634,15.484375,6.07656240463257,28.8287620544434,559.754211425781,27.2687492370605,6.19062519073486,21.078125,13.0968751907349,22.517707824707,22.6479167938232,9.171875,572,82,12,41.8853187561035,218,67,99,159
2.926431,39.664906,15.9472913742065,10.6270418167114,41.3161926269531,555.892333984375,30.2884998321533,4.56724977493286,25.7212505340576,13.7862920761108,22.9785842895508,23.2307910919189,9.95837497711182,568,86,9,46.9343376159668,222,50,89,169
2.906829,39.706935,15.4458017349243,9.82435417175293,39.7035827636719,549.96240234375,29.2182502746582,4.47399997711182,24.7442512512207,13.3089170455933,22.4029579162598,22.6719169616699,9.53699970245361,651,95,12,44.7367134094238,249,62,105,191
25.199426,37.082768,17.8490791320801,5.12447357177734,27.1430950164795,531.001037597656,28.0136852264404,9.13421058654785,18.8794746398926,11.8512277603149,24.5386848449707,24.5386848449707,11.8157014846802,435,76,1,82.3479537963867,218,8,8,201
19.651596,39.747934,16.4498023986816,8.96388912200928,36.8162841796875,567.755859375,29.6714286804199,5.32380962371826,24.3476181030273,14.1015872955322,23.6047630310059,23.6047630310059,10.0833330154419,1026,179,11,68.0065078735352,476,49,49,412
20.860784,37.719323,17.162296295166,8.10058307647705,34.9859046936035,557.357238769531,30.0979022979736,6.94405603408813,23.1538467407227,12.3079252243042,24.0911426544189,24.1630535125732,10.8857803344727,935,186,6,82.1470108032227,487,23,51,438
28.440333,43.477833,11.8033037185669,8.41191864013672,29.1648826599121,778.186462402344,27.1573696136475,-1.68525898456573,28.8426284790039,8.00630855560303,3.1658034324646,21.4873828887939,2.49754309654236,494,55,35,13.6734170913696,142,109,124,116
2.709662,39.765264,14.3507013320923,9.29534339904785,38.1634178161621,554.101623535156,27.9655075073242,3.60882353782654,24.3566837310791,12.1755790710449,21.3815059661865,21.6229934692383,8.38885879516602,656,94,11,44.1647453308105,251,63,102,196
20.093864,39.378982,16.6399726867676,9.93086051940918,37.6294288635254,603.613830566406,31.267032623291,4.87582397460938,26.3912086486816,13.9635524749756,24.3122711181641,24.3122711181641,9.78791236877441,961,167,7,69.101692199707,445,38,38,391
19.93107,39.482063,16.6048336029053,9.51550006866455,36.7209510803223,599.997253417969,30.9739990234375,5.06099987030029,25.9129981994629,13.9945001602173,24.257833480835,24.257833480835,9.83866691589355,976,171,9,68.6018981933594,456,42,42,387
19.649269,39.743662,16.4498023986816,8.96388912200928,36.8162841796875,567.755859375,29.6714286804199,5.32380962371826,24.3476181030273,14.1015872955322,23.6047630310059,23.6047630310059,10.0833330154419,1026,179,11,68.0065078735352,476,49,49,412
9.50261,42.52636,15.9881753921509,8.61914348602295,37.2817764282227,539.032165527344,28.8243236541748,5.70540523529053,23.1189193725586,13.8108110427856,22.7842330932617,22.9972972869873,10.0454950332642,766,113,13,43.4215621948242,293,82,115,226
19.835687,39.67251,15.1504936218262,9.81436443328857,36.5624198913574,617.346557617188,29.873025894165,3.0302631855011,26.8427619934082,9.4591007232666,23.0145835876465,23.0145835876465,8.22280693054199,1207,202,15,65.6973495483398,546,62,62,490
20.71411,38.710473,16.0373706817627,9.55939769744873,37.1426200866699,599.288940429688,30.7149772644043,4.97797346115112,25.737003326416,10.5625553131104,23.5847282409668,23.5847282409668,9.22026443481445,906,159,11,67.3390045166016,412,44,44,369
19.924865,39.486168,16.6048336029053,9.51550006866455,36.7209510803223,599.997253417969,30.9739990234375,5.06099987030029,25.9129981994629,13.9945001602173,24.257833480835,24.257833480835,9.83866691589355,976,171,9,68.6018981933594,456,42,42,387
6.107423,43.039112,14.9882135391235,8.50743293762207,37.2993011474609,526.980041503906,27.7306308746338,4.92207193374634,22.8085594177246,12.5726728439331,21.7138137817383,21.7779273986816,9.12027072906494,696,109,8,46.0159645080566,266,71,94,220
19.847945,39.616273,16.3795547485352,9.86552810668945,37.1066474914551,610.9130859375,31.0540370941162,4.46708059310913,26.5869560241699,13.6195650100708,24.1972045898438,24.1972045898438,9.48571395874023,1038,179,11,67.0152435302734,480,48,48,406
19.9271,39.486255,16.6048336029053,9.51550006866455,36.7209510803223,599.997253417969,30.9739990234375,5.06099987030029,25.9129981994629,13.9945001602173,24.257833480835,24.257833480835,9.83866691589355,976,171,9,68.6018981933594,456,42,42,387
33.987841,44.402171,8.10140037536621,7.50560092926025,27.2289791107178,751.159790039062,22.7680320739746,-4.79672145843506,27.564754486084,0.85150271654129,16.6983604431152,17.4713115692139,-0.934904456138611,710,101,45,26.8450012207031,242,145,158,240
29.042919,41.016169,13.9225091934204,7.56643390655518,30.7027778625488,656.613220214844,27.3505592346191,2.70642447471619,24.6441345214844,8.17309093475342,22.1277008056641,22.1277008056641,6.25567960739136,739,116,26,46.343017578125,303,94,94,229
27.81613,42.704834,11.5453596115112,8.36087799072266,30.3674869537354,728.540466308594,26.2799396514893,-1.25239515304565,27.5323352813721,8.16696643829346,20.1793918609619,20.5892219543457,2.91412162780762,544,60,34,14.5607738494873,158,116,123,134
19.701256,39.66937,15.8569583892822,9.82407379150391,37.4032135009766,600.579711914062,30.1296291351318,3.86430978775024,26.2653198242188,13.1924238204956,23.4851856231689,23.4851856231689,9.07177352905273,1118,191,12,66.5882873535156,511,54,54,446
2.471063,39.522039,15.6463737487793,9.50976276397705,39.613655090332,537.616149902344,28.8953971862793,4.88912153244019,24.006275177002,13.6417016983032,22.3994426727295,22.6850070953369,9.83807563781738,501,79,7,47.3976173400879,198,46,82,147
19.701391,39.669405,15.8569583892822,9.82407379150391,37.4032135009766,600.579711914062,30.1296291351318,3.86430978775024,26.2653198242188,13.1924238204956,23.4851856231689,23.4851856231689,9.07177352905273,1118,191,12,66.5882873535156,511,54,54,446
20.775738,37.813577,15.925461769104,8.05892086029053,34.7764663696289,563.238159179688,29.0040264129639,5.83053684234619,23.1734886169434,11.0350112915039,22.9704704284668,22.9914989471436,9.60044765472412,949,176,7,77.7107620239258,476,28,57,429
19.701388,39.669256,15.8569583892822,9.82407379150391,37.4032135009766,600.579711914062,30.1296291351318,3.86430978775024,26.2653198242188,13.1924238204956,23.4851856231689,23.4851856231689,9.07177352905273,1118,191,12,66.5882873535156,511,54,54,446
